,id,Cause,Object,Occupation
2662,201185527,Struck By Moving Objects,ceiling,contractor
2663,200053692,Caught in/between Objects,skid-steer,sewer
2664,202522363,Electrocution,binder,foreman
2665,202563102,Falls,no_object,driver
2666,201072337,Caught in/between Objects,binder-handle,laborer
2667,201176633,Caught in/between Objects,cheater-bar,binder
2668,202654273,Falls,apprentice,subcontractor
2669,170784060,Caught in/between Objects,no_object,no_occupation
2670,200012763,Struck By Moving Objects,crane,no_occupation
2671,200996874,Falls,telecom-tower,descender
2672,200232064,Electrocution,power-line,laborer
2673,201129228,Falls,no_object,no_occupation
2674,202612495,Struck By Moving Objects,dump-truck,loader
2675,201562667,Struck By Moving Objects,end-loader,loader
2676,200785137,Struck By Moving Objects,skidsteer,sebastian
2677,200555068,Struck By Moving Objects,dump-truck,laborer
2678,200831311,Falls,backhoe,loader
2679,202446258,Caught in/between Objects,no_object,coworker
2680,200271732,Falls,bucket,coworker
2681,200202885,Struck By Moving Objects,no_object,no_occupation
2682,200812188,Struck By Moving Objects,backhoe,no_occupation
2683,202357687,Struck By Moving Objects,backhoe,no_occupation
2684,201175122,Struck By Moving Objects,skip-loader,loader
2685,202344180,Struck By Moving Objects,loader,driver
2686,202004396,Struck By Moving Objects,backhoe,no_occupation
2687,202075131,Struck By Moving Objects,backhoe-bucket,loader
2688,201485182,Caught in/between Objects,loader-tooth,loader
2689,202532206,Falls,no_object,engineer
2690,200802155,Struck By Moving Objects,backing-truck,driver
2691,200742336,Struck By Moving Objects,no_object,coworker
2692,202444758,Struck By Moving Objects,excavator-bucket,excavator
2693,201166162,Falls,no_object,coworker
2694,200741551,Falls,ladder,no_occupation
2695,201095684,Caught in/between Objects,working,driver
2696,201331287,Struck By Moving Objects,no_object,no_occupation
2697,201510658,Caught in/between Objects,no_object,batter
2698,200551752,Struck By Moving Objects,no_object,worker
2699,200031573,Struck By Moving Objects,tree,no_occupation
2700,200742617,Struck By Moving Objects,truck,no_occupation
2701,200534113,Caught in/between Objects,metal,coworker
2702,202556817,Falls,no_object,no_occupation
2703,202561833,Falls,no_object,no_occupation
2704,202615001,Struck By Moving Objects,vehicle,no_occupation
2705,202715595,Caught in/between Objects,passenger,laborer
2706,202657698,Struck By Moving Objects,vehicle-rollover,foreman
2707,202657706,Struck By Moving Objects,vehicle-rollover,foreman
2708,14301543,Caught in/between Objects,gasoline,no_occupation
2709,201056603,Struck By Moving Objects,asphalt-kettle,foreman
2710,201770500,Falls,no_object,no_occupation
2711,170829634,Struck By Moving Objects,petroleum-fire,no_occupation
2712,14371231,Falls,no_object,no_occupation
2713,202657318,Falls,no_object,carpenter
2714,202081790,Caught in/between Objects,stack,no_occupation
2715,201024510,Struck By Moving Objects,skill,laborer
2716,202544847,Electrocution,no_object,no_occupation
2717,201186392,Caught in/between Objects,saw,journeyman
2718,202449518,Caught in/between Objects,finger,no_occupation
2719,200603785,Falls,level,no_occupation
2720,200881191,Falls,lumber,contractor
2721,201167467,Struck By Moving Objects,crane,manager
2722,200528552,Falls,trailer,no_occupation
2723,202651519,Falls,no_object,no_occupation
2724,202588307,Falls,ladder,contractor
2725,201561032,Struck By Moving Objects,rebar-mat,no_occupation
2726,202509188,Falls,no_object,no_occupation
2727,201408424,Falls,pit,contractor
2728,202252169,Falls,sewer-pit,sewer
2729,200359412,Struck By Moving Objects,suffocation,no_occupation
2730,201042892,Falls,cover,foreman
2731,200823177,Struck By Moving Objects,backhoe-bucket,sewer
2732,200072338,Falls,manhole,no_occupation
2733,200772085,Falls,manhole-cover,no_occupation
2734,201404241,Falls,manhole-cover,no_occupation
2735,201078979,Struck By Moving Objects,turf,laborer
2736,202655452,Electrocution,nail,contractor
2737,200774677,Falls,hole,no_occupation
2738,201147436,Caught in/between Objects,no_object,journeyman
2739,202340691,Falls,painter,no_occupation
2740,201095874,Falls,no_object,supervisor
2741,202311205,Falls,death,no_occupation
2742,896274,Falls,no_object,no_occupation
2743,14425177,Struck By Moving Objects,no_object,inspector
2744,200678019,Falls,no_object,owner
2745,201924982,Falls,no_object,coworker
2746,202360517,Struck By Moving Objects,tape-measure,coworker
2747,202076493,Falls,no_object,no_occupation
2748,200773455,Falls,no_object,no_occupation
2749,200032175,Struck By Moving Objects,contact,no_occupation
2750,201084431,Falls,no_object,no_occupation
2751,200901163,Struck By Moving Objects,bucket,no_occupation
2752,200901148,Struck By Moving Objects,trench-cave,excavator
2753,201171568,Falls,no_object,no_occupation
2754,171038953,Electrocution,power-line,no_occupation
2755,202561510,Struck By Moving Objects,water-truck,no_occupation
2756,202635322,Struck By Moving Objects,forklift,carpenter
2757,201573326,Struck By Moving Objects,fire,sprayer
2758,201065620,Caught in/between Objects,mixture,sprayer
2759,201062593,Struck By Moving Objects,no_object,contractor
2760,200080059,Struck By Moving Objects,bridge,saltwater
2761,170631402,Other,no_object,contractor
2762,170033047,Fires and Explosion,petroleum-tank,coworker
2763,894931,Caught in/between Objects,ethyl-ketone,no_occupation
2764,170784623,Caught in/between Objects,sander,foreman
2765,201078417,Struck By Moving Objects,steel,steelworker
2766,200556710,Falls,power-line,laborer
2767,200782688,Struck By Moving Objects,no_object,no_occupation
2768,200002988,Falls,deck,subcontractor
2769,201185006,Falls,steel-beam,no_occupation
2770,202088688,Falls,no_object,coworker
2771,202483525,Struck By Moving Objects,no_object,coworker
2772,200831360,Falls,no_object,ironworker
2773,200677276,Falls,no_object,worker
2774,200203123,Other,deck,no_occupation
2775,200053130,Struck By Moving Objects,coworker,no_occupation
2776,202504890,Falls,metal-decking,no_occupation
2777,202014577,Falls,deck,no_occupation
2778,201043338,Falls,deck,no_occupation
2779,201955192,Struck By Moving Objects,steel-deck,no_occupation
2780,202081501,Falls,power-line,no_occupation
2781,200203420,Struck By Moving Objects,ladder,no_occupation
2782,200053619,Electrocution,grain-bin,no_occupation
2783,202552618,Caught in/between Objects,strap-broke,binder
2784,202472122,Struck By Moving Objects,excavator,excavator
2785,201088960,Struck By Moving Objects,piece,no_occupation
2786,202649141,Struck By Moving Objects,aluminum-pole,coworker
2787,200925691,Falls,scaffold,no_occupation
2788,200774867,Struck By Moving Objects,pole,coworker
2789,202491270,Caught in/between Objects,no_object,contractor
2790,201044179,Caught in/between Objects,no_object,coworker
2791,202540019,Falls,no_object,personforeman
2792,200831329,Falls,no_object,no_occupation
2793,202449427,Falls,no_object,masonfinisher
2794,201508116,Struck By Moving Objects,bridge,foremanwelder
2795,200370351,Struck By Moving Objects,no_object,no_occupation
2796,201079670,Falls,no_object,coworker
2797,202614491,Falls,skylight,no_occupation
2798,202635405,Falls,no_object,no_occupation
2799,200556587,Falls,ladder,foreman
2800,200644938,Falls,no_object,roofer
2801,202542338,Falls,no_object,roofer
2802,202654034,Falls,metal,no_occupation
2803,201764073,Falls,no_object,coworker
2804,200555787,Struck By Moving Objects,fork-lift,no_occupation
2805,201763414,Struck By Moving Objects,steel-beam,no_occupation
2806,202573713,Falls,no_object,carpenter
2807,201523131,Falls,no_object,no_occupation
2808,202505491,Falls,no_object,no_occupation
2809,201126778,Falls,no_object,no_occupation
2810,201184165,Caught in/between Objects,aluminium,worker
2811,202005013,Falls,no_object,no_occupation
2812,200462042,Struck By Moving Objects,contact,conductor
2813,200052710,Falls,scissor-lift,coworker
2814,202014304,Falls,ladder,no_occupation
2815,170765473,Falls,ladder,no_occupation
2816,201522463,Falls,scrap-metal,no_occupation
2817,201615275,Collapse of object,stepladder,no_occupation
2818,202504825,Electrocution,no_object,owner
2819,200033116,Struck By Moving Objects,metal-strip,coworker
2820,200002558,Falls,no_object,painter
2821,200374106,Falls,no_object,leader
2822,202463493,Struck By Moving Objects,no_object,no_occupation
2823,202541942,Caught in/between Objects,clamp,worker
2824,14498158,Struck By Moving Objects,reactor,no_occupation
2825,202614798,Struck By Moving Objects,methylene-chloride,owner
2826,201283405,Struck By Moving Objects,methylene-chloride,no_occupation
2827,202540696,Electrocution,stripper,stripper
2828,202360293,Struck By Moving Objects,methylene-chloride,remover
2829,201407889,Struck By Moving Objects,no_object,no_occupation
2830,200773075,Struck By Moving Objects,tub,contractor
2831,200851608,Struck By Moving Objects,inhalation,owner
2832,202556502,Falls,no_object,supervisor
2833,200632370,Other,midrail,no_occupation
2834,200613057,Falls,no_object,no_occupation
2835,202288569,Falls,midrail,no_occupation
2836,200355840,Caught in/between Objects,lift-tip,no_occupation
2837,201168515,Falls,ceiling,coworker
2838,200712578,Falls,board,no_occupation
2839,201505575,Falls,no_object,no_occupation
2840,201042181,Falls,no_object,no_occupation
2841,200901361,Falls,lift,no_occupation
2842,201485802,Falls,scaffold,no_occupation
2843,170869416,Falls,midrail,plasterer
2844,202493532,Falls,no_object,no_occupation
2845,201702487,Falls,no_object,no_occupation
2846,200823276,Caught in/between Objects,rail-conveyor,no_occupation
2847,202491338,Struck By Moving Objects,vehicle,coworker
2848,170118871,Struck By Moving Objects,bulldozer-track,no_occupation
2849,170041826,Struck By Moving Objects,truck,no_occupation
2850,14392401,Struck By Moving Objects,trackhoe,excavator
2851,202545182,Falls,mortar-mixer,no_occupation
2852,170784581,Caught in/between Objects,paddle,coworker
2853,202563359,Electrocution,mixer,worker
2854,201955366,Struck By Moving Objects,no_object,no_occupation
2855,202288619,Struck By Moving Objects,crane,no_occupation
2856,201510526,Struck By Moving Objects,crane,no_occupation
2857,201089273,Caught in/between Objects,no_object,worker
2858,202464657,Struck By Moving Objects,crane,no_occupation
2859,202366456,Falls,beam,no_occupation
2860,201353166,Falls,scaffold,contractor
2861,202087615,Caught in/between Objects,no_object,owner
2862,201488079,Struck By Moving Objects,crane,no_occupation
2863,200041853,Struck By Moving Objects,no_object,no_occupation
2864,200263705,Struck By Moving Objects,no_object,no_occupation
2865,202495735,Struck By Moving Objects,no_object,no_occupation
2866,202126512,Falls,no_object,no_occupation
2867,201261906,Struck By Moving Objects,no_object,no_occupation
2868,200373611,Struck By Moving Objects,no_object,no_occupation
2869,201362266,Struck By Moving Objects,fell,leadman
2870,202545521,Struck By Moving Objects,scaffolding,carpenter
2871,202556239,Falls,scaffold,laborer
2872,200926392,Struck By Moving Objects,scaffold,laborer
2873,201024353,Falls,no_object,no_occupation
2874,200171098,Falls,no_object,no_occupation
2875,202648358,Falls,scaffold,technician
2876,200084044,Caught in/between Objects,scissor-lift,no_occupation
2877,201077468,Falls,painter,painter
2878,202561320,Falls,person,owner
2879,202567681,Falls,scaffold,painter
2880,202553962,Falls,no_object,installerfinisher
2881,200083939,Falls,scaffold,no_occupation
2882,201127990,Falls,scaffold,excavator
2883,202555470,Caught in/between Objects,no_object,technician
2884,200012540,Struck By Moving Objects,magnesium-fire,foreman
2885,201951068,Struck By Moving Objects,slag,no_occupation
2886,170093637,Struck By Moving Objects,fuel-tank,no_occupation
2887,202674388,Falls,business-owner,owner
2888,202554770,Caught in/between Objects,nail,contractor
2889,200998920,Falls,no_object,no_occupation
2890,202540126,Caught in/between Objects,grinder,no_occupation
2891,202529194,Falls,no_object,contractor
2892,201522158,Falls,no_object,carpenter
2893,170700306,Caught in/between Objects,incline,no_occupation
2894,170784631,Struck By Moving Objects,rock-slide,no_occupation
2895,14236202,Caught in/between Objects,spillway,slusher
2896,202344396,Struck By Moving Objects,tire,no_occupation
2897,201681376,Struck By Moving Objects,no_object,no_occupation
2898,201079431,Caught in/between Objects,no_object,no_occupation
2899,202657433,Struck By Moving Objects,nail-gun,no_occupation
2900,201079001,Falls,tower,no_occupation
2901,202673315,Caught in/between Objects,nailing-gun,premier
2902,202587960,Caught in/between Objects,nail,journeyman
2903,202509733,Caught in/between Objects,nail,no_occupation
2904,202493342,Caught in/between Objects,nail,no_occupation
2905,200072106,Caught in/between Objects,gas-tank,no_occupation
2906,200714152,Caught in/between Objects,no_object,sewer
2907,201925435,Struck By Moving Objects,storage-facility,no_occupation
2908,201956000,Struck By Moving Objects,gas,contractor
2909,201523388,Struck By Moving Objects,gas,no_occupation
2910,200925857,Electrocution,eight,no_occupation
2911,306022674,Falls,no_object,no_occupation
2912,200830727,Falls,bridge,journeyman
2913,201162872,Falls,no_object,ironworker
2914,201750031,Falls,no_object,no_occupation
2915,170731715,Falls,ledge,no_occupation
2916,14336671,Falls,protection,no_occupation
2917,14401616,Other,platform,sixthfloor
2918,14489322,Falls,no_object,worker
2919,14552772,Falls,scaffold,contractor
2920,14445217,Falls,steel-beam,no_occupation
2921,202507299,Caught in/between Objects,flange,coworker
2922,201363413,Struck By Moving Objects,leak-test,no_occupation
2923,14187058,Struck By Moving Objects,oxide-tank,no_occupation
